,AXISBANK,BANKBARODA,HDFCBANK,ICICIBANK,PNB,SBI
2010-07-26,277.17,144.28,410.38,166.673,207.77,241.015
2010-07-27,274.89,144.79,413.36,168.036,210.22,243.515
2010-07-28,269.99,143.26,417.22,165.245,212.84,247.13
2010-07-29,273.12,146.84,420.12,168.855,211.33,247.305
2010-07-30,268.69,150.47,425.38,164.527,214.09,250.29
2010-08-02,270.15,152.64,427.27,170.827,223.67,258.635
2010-08-03,271.2,155.59,424.49,174.909,223.68,260.055
2010-08-04,266.28,154.07,422.96,176.227,219.41,259.515
2010-08-05,263.32,153.55,420.05,173.709,221.11,264.57
2010-08-06,262.86,151.92,418.14,172.691,220.09,261.935
2010-08-09,261.96,154.07,416.4,178.2,222.29,265.085
2010-08-10,258.98,152.38,419.03,179.8,220.65,262.965
2010-08-11,257.82,152.43,417.9,176.7,220.39,259.96
2010-08-12,263.12,153.87,414.63,175.145,226.73,278.44
2010-08-13,265.64,155.88,417.51,177.527,227.81,285.025
2010-08-16,267.32,157.05,416.8,174.018,234.17,282.14
2010-08-17,266.15,166.49,424.21,174.345,237.7,281.845
2010-08-18,270.65,168.38,438.39,175.982,236.68,281.47
2010-08-19,272.71,166.3,446.03,184.182,238.53,280.57
2010-08-20,273.4,166.12,446.26,180.727,239.13,278.69
2010-08-23,276.25,166.34,439.32,183.909,240.15,282.325
2010-08-24,274.43,162.82,441.73,182.127,237.57,284.58
2010-08-25,272.34,163.33,438.45,178.964,239.22,282.355
2010-08-26,273.56,165.9,435.67,178.827,243.66,286.615
2010-08-27,265.39,162.33,427.83,174.082,238.7,279.44
2010-08-30,264.79,160.25,426.34,175.982,237.91,280.0
2010-08-31,266.13,160.99,426.85,177.764,236.05,276.64
2010-09-01,270.82,163.71,429.85,180.909,240.65,277.65
2010-09-02,277.61,166.5,437.49,182.527,242.5,275.91
2010-09-03,275.93,165.01,438.79,182.0,240.16,277.34
2010-09-06,278.93,166.68,440.86,188.991,243.67,285.91
2010-09-07,279.5,165.93,439.82,188.836,243.71,283.705
2010-09-08,276.25,167.66,435.92,186.836,245.84,289.59
2010-09-09,275.88,168.53,448.97,190.945,244.48,298.405
2010-09-13,285.24,173.58,456.49,199.636,249.19,314.855
2010-09-14,285.26,174.22,466.84,200.027,251.64,310.955
2010-09-15,294.0,173.78,475.09,200.709,254.65,306.03
2010-09-16,296.96,176.72,479.06,200.645,257.68,309.48
2010-09-17,301.3,174.6,480.12,202.582,257.17,309.275
2010-09-20,309.37,176.12,489.24,205.045,258.14,310.89
2010-09-21,306.15,174.06,494.15,204.936,254.28,309.875
2010-09-22,305.94,174.51,496.33,204.745,254.1,314.87
2010-09-23,299.05,172.66,492.77,200.045,254.15,313.945
2010-09-24,301.37,175.24,499.05,202.564,257.07,314.14
2010-09-27,301.43,174.94,487.69,202.745,260.28,318.065
2010-09-28,301.06,175.81,490.08,201.945,260.31,319.07
2010-09-29,302.08,177.23,488.57,200.355,259.47,319.57
2010-09-30,307.32,174.5,497.87,202.355,258.64,324.045
2010-10-01,314.97,177.44,500.15,206.4,261.56,327.215
2010-10-04,315.42,180.86,498.8,210.209,261.92,325.965
2010-10-05,315.06,181.73,489.56,208.673,261.48,324.8
2010-10-06,312.45,184.67,491.35,208.936,263.29,323.33
2010-10-07,313.74,184.12,486.71,206.836,262.95,321.99
2010-10-08,314.07,188.44,481.15,204.764,262.01,324.74
2010-10-11,310.17,193.09,477.7,205.927,263.89,326.5
2010-10-12,308.64,193.73,476.06,207.036,261.49,323.365
2010-10-13,317.75,193.69,488.25,210.673,269.76,330.56
2010-10-14,312.78,195.82,484.87,207.218,265.51,326.145
2010-10-15,300.41,192.07,477.25,204.482,261.03,316.565
2010-10-18,296.39,197.4,479.69,202.936,260.09,316.775
2010-10-19,293.7,193.91,473.77,203.555,260.02,311.66
2010-10-20,291.04,195.56,467.11,202.527,259.29,309.435
2010-10-21,301.26,198.88,473.02,205.382,263.76,319.51
2010-10-22,292.8,197.94,465.33,205.791,266.47,320.62
2010-10-25,292.91,197.41,460.94,207.655,270.17,323.92
2010-10-26,291.9,195.9,460.28,205.664,268.96,318.08
2010-10-27,289.41,198.26,450.86,201.227,267.7,318.79
2010-10-28,288.96,202.2,453.34,198.009,262.07,318.835
2010-10-29,294.21,202.83,455.98,211.455,258.16,315.06
2010-11-01,302.72,203.99,469.84,224.0,262.15,319.845
2010-11-02,305.32,205.14,470.07,223.882,263.11,320.185
2010-11-03,307.22,206.72,472.45,225.209,265.52,327.26
2010-11-04,308.88,207.79,477.84,230.191,273.97,343.345
2010-11-08,311.18,206.28,467.08,228.236,272.13,342.515
2010-11-09,312.46,202.23,479.7,230.755,277.08,327.255
2010-11-10,308.68,204.25,479.17,228.218,273.42,321.46
2010-11-11,304.48,201.36,470.66,224.927,269.88,317.595
2010-11-12,298.4,196.45,462.98,218.264,264.99,302.68
2010-11-15,304.34,197.13,477.17,222.4,266.69,316.35
2010-11-16,293.83,194.41,474.52,218.6,263.97,308.06
2010-11-18,285.2,191.94,468.07,211.709,260.64,306.505
2010-11-19,276.94,187.29,460.72,208.855,257.21,299.095
2010-11-22,286.12,193.33,475.98,214.555,261.49,303.985
2010-11-23,284.34,192.76,474.36,210.355,261.07,295.34
2010-11-24,276.96,185.61,462.28,204.564,253.16,285.1
2010-11-25,268.58,179.24,464.61,202.955,236.72,282.19
2010-11-26,266.18,178.87,459.58,204.391,230.29,286.275
2010-11-29,265.82,182.16,459.58,209.873,235.23,287.975
2010-11-30,273.37,187.45,457.08,207.655,243.72,299.22
2010-12-01,284.89,191.11,473.41,212.264,250.09,310.015
2010-12-02,291.07,193.67,478.35,216.573,254.2,309.92
2010-12-03,281.23,191.84,479.13,214.809,254.81,307.075
2010-12-06,276.49,185.46,476.65,209.309,245.42,295.235
2010-12-07,264.9,180.51,470.33,201.909,239.39,286.45
2010-12-08,250.3,178.5,456.09,200.8,236.07,280.5
2010-12-09,249.15,176.07,446.4,192.418,234.43,268.69
2010-12-10,264.71,176.01,444.47,203.109,239.83,273.245
2010-12-13,264.13,177.0,447.8,203.709,245.47,274.485
2010-12-14,260.67,180.86,447.65,203.545,247.14,279.27
2010-12-15,259.52,176.63,432.58,196.127,240.18,269.805
2010-12-16,261.87,178.7,440.16,201.045,242.31,276.295
2010-12-20,254.18,177.6,434.5,200.009,241.09,270.045
2010-12-21,263.67,178.66,442.82,206.973,243.17,274.375
2010-12-22,262.33,178.52,435.76,205.773,240.1,274.495
2010-12-23,262.82,177.97,438.19,205.391,240.58,274.625
2010-12-24,264.4,178.34,443.68,203.3,243.09,275.535
2010-12-27,263.32,177.16,442.74,204.645,241.54,275.12
2010-12-28,257.78,177.89,451.23,202.155,243.36,272.85
2010-12-29,262.48,178.31,465.56,205.355,244.78,275.52
2010-12-30,266.76,179.95,461.1,206.7,243.19,274.965
2010-12-31,270.02,179.34,469.27,208.2,244.4,281.19
2011-01-03,273.53,178.46,478.1,208.155,244.55,282.21
2011-01-04,269.59,175.61,469.11,200.736,244.15,273.56
2011-01-05,262.18,175.07,461.64,194.427,241.1,269.32
2011-01-06,261.17,167.71,465.55,191.536,238.23,262.24
2011-01-07,256.13,169.78,453.89,190.764,233.74,260.095
2011-01-10,250.92,169.71,430.45,184.364,230.36,254.71
2011-01-11,260.04,171.98,429.32,185.991,234.84,261.285
2011-01-12,262.67,171.04,441.06,194.445,238.38,266.97
2011-01-13,253.09,165.96,428.6,186.545,226.73,256.07
2011-01-14,240.32,165.41,409.91,183.491,223.81,250.08
2011-01-17,245.8,165.89,413.62,182.027,226.8,251.62
2011-01-18,255.65,162.58,421.87,183.9,229.4,255.455
2011-01-19,256.02,165.17,415.09,186.045,228.28,250.175
2011-01-20,257.02,164.88,423.51,191.009,228.28,253.505
2011-01-21,257.41,167.36,418.83,193.736,225.07,259.69
2011-01-24,265.15,174.7,429.72,197.073,230.02,269.505
2011-01-25,259.44,173.78,416.86,188.709,227.56,267.795
2011-01-27,259.79,168.69,410.18,184.427,221.73,265.35
2011-01-28,250.7,166.86,410.85,185.173,218.76,262.015
2011-01-31,248.44,173.9,409.46,185.745,220.89,264.24
2011-02-01,248.53,171.05,407.92,180.873,220.2,259.405
2011-02-02,245.01,172.07,403.98,183.891,215.99,257.375
2011-02-03,251.27,171.44,412.19,186.727,216.99,265.175
2011-02-04,244.52,166.43,403.55,181.091,211.85,264.58
2011-02-07,245.71,165.26,407.77,177.955,204.37,266.345
2011-02-08,238.14,164.05,400.57,173.009,200.97,263.82
2011-02-09,232.13,163.12,404.46,174.009,198.88,258.1
2011-02-10,233.11,163.24,403.17,174.518,196.79,249.41
2011-02-11,244.34,171.35,411.86,181.918,206.79,259.26
2011-02-14,254.01,179.45,421.09,188.045,212.08,269.82
2011-02-15,254.96,183.81,421.4,191.673,218.99,273.68
2011-02-16,259.36,181.61,418.97,191.018,220.56,275.105
2011-02-17,263.5,183.95,437.12,192.182,221.48,278.055
2011-02-18,259.36,180.08,435.22,186.582,219.01,276.105
2011-02-21,261.39,180.44,440.34,188.664,215.69,279.185
2011-02-22,252.93,176.33,427.69,186.745,213.87,272.73
2011-02-23,251.0,176.18,422.82,182.927,211.7,261.765
2011-02-24,238.07,167.76,411.82,172.973,207.57,252.865
2011-02-25,246.5,174.01,408.43,179.318,212.32,258.265
2011-02-28,243.71,174.15,410.45,176.518,212.4,263.045
2011-03-01,257.76,178.33,427.8,186.582,218.77,270.535
2011-03-03,261.96,177.5,438.63,185.373,217.72,268.25
2011-03-04,265.66,176.65,443.65,184.791,216.28,270.465
2011-03-07,256.68,179.03,434.63,183.664,213.32,262.415
2011-03-08,262.3,182.48,441.3,185.564,217.12,264.225
2011-03-09,260.19,181.98,441.21,188.227,215.23,262.735
2011-03-10,257.01,181.87,441.68,184.464,214.4,258.975
2011-03-11,253.14,178.4,437.27,183.073,214.31,256.515
2011-03-14,258.07,181.01,442.95,185.291,216.2,260.205
2011-03-15,256.59,179.8,436.93,181.2,215.64,256.25
2011-03-16,263.72,182.31,436.75,186.809,219.35,264.395
2011-03-17,258.22,181.03,436.3,183.973,219.57,261.75
2011-03-18,253.84,179.12,429.86,182.282,217.81,259.025
2011-03-21,255.87,178.14,430.89,182.473,217.19,258.26
2011-03-22,259.18,178.98,430.32,182.573,218.51,262.055
2011-03-23,263.08,179.82,432.84,189.255,222.07,264.265
2011-03-24,263.89,180.66,438.56,191.473,224.64,265.075
2011-03-25,272.99,185.57,453.01,198.382,228.58,271.085
2011-03-28,276.85,189.14,459.35,200.145,230.35,274.925
2011-03-29,284.43,187.86,461.03,199.909,234.24,276.79
2011-03-30,285.29,192.29,468.3,201.655,243.51,285.61
2011-03-31,280.77,192.97,469.17,202.945,242.54,276.53
2011-04-01,281.55,189.16,466.75,200.527,235.9,271.955
2011-04-04,286.42,190.19,480.16,203.491,238.86,276.33
2011-04-05,284.95,192.41,479.15,202.045,239.59,279.625
2011-04-06,285.79,192.02,475.19,200.091,239.64,279.735
2011-04-07,289.15,195.99,470.95,200.727,239.89,281.29
2011-04-08,289.94,193.02,470.48,199.691,237.74,277.825
2011-04-11,281.97,192.82,459.21,200.109,237.78,278.42
2011-04-13,287.66,195.0,473.79,204.882,239.41,281.9
2011-04-15,285.98,196.78,472.62,200.309,238.32,280.815
2011-04-18,277.96,195.04,462.36,197.109,237.77,275.155
2011-04-19,281.87,195.68,469.5,198.191,236.82,273.335
2011-04-20,289.6,197.18,474.39,202.245,241.24,279.515
2011-04-21,289.51,195.65,482.13,203.364,240.25,286.115
2011-04-25,275.46,196.75,478.2,202.3,243.0,291.88
2011-04-26,271.27,197.97,471.97,203.9,244.37,293.375
2011-04-27,268.77,198.06,470.65,201.245,244.23,291.045
2011-04-28,266.74,188.36,467.55,203.182,240.32,285.575
2011-04-29,257.32,182.38,459.11,202.627,237.02,280.46
2011-05-02,255.29,177.97,458.03,199.691,230.45,269.27
2011-05-03,246.08,172.73,447.13,194.145,218.3,258.37
2011-05-04,247.12,169.86,452.29,192.3,223.38,261.58
2011-05-05,241.97,169.99,444.09,187.273,213.29,260.24
2011-05-06,251.64,174.12,459.45,197.055,219.98,264.99
2011-05-09,247.55,177.22,455.77,196.909,215.71,262.325
2011-05-10,245.74,178.43,449.28,195.673,217.51,262.7
2011-05-11,245.65,177.08,452.21,195.764,215.99,267.5
2011-05-12,241.13,176.01,448.04,191.3,214.61,264.145
2011-05-13,248.94,176.71,450.21,195.1,216.63,264.965
2011-05-16,244.88,180.1,450.61,192.318,212.11,261.63
2011-05-17,243.88,172.65,450.49,189.045,211.76,241.47
2011-05-18,243.59,168.47,453.47,187.682,211.05,235.575
2011-05-19,242.93,166.81,454.76,187.291,207.19,232.23
2011-05-20,244.18,167.56,463.14,189.673,206.71,232.045
2011-05-23,237.6,161.58,452.94,183.073,206.06,224.975
2011-05-24,240.48,165.21,451.06,185.236,209.87,222.21
2011-05-25,236.33,164.9,450.95,183.409,210.25,217.795
2011-05-26,241.68,162.99,452.84,186.591,216.41,218.83
2011-05-27,244.12,167.86,460.73,194.209,215.3,223.465
2011-05-30,249.05,167.84,461.52,195.945,214.09,223.73
2011-05-31,256.5,172.79,479.91,197.473,219.92,229.795
2011-06-01,255.65,173.24,479.64,197.218,220.44,232.92
2011-06-02,254.75,172.56,472.06,190.709,216.97,233.42
2011-06-03,248.55,170.37,471.35,190.436,216.05,231.25
2011-06-06,247.09,170.58,476.25,192.373,216.52,231.715
2011-06-07,248.93,172.24,475.3,192.027,218.65,232.01
2011-06-08,245.75,173.58,471.05,190.736,218.67,229.49
2011-06-09,249.28,175.89,472.56,190.545,218.11,226.355
2011-06-10,247.03,174.19,472.49,188.345,218.14,224.29
2011-06-13,246.66,173.92,474.52,189.018,217.16,221.995
2011-06-14,252.01,173.06,476.5,191.918,217.88,223.025
2011-06-15,244.88,172.38,474.56,187.482,216.57,218.25
2011-06-16,243.57,171.86,468.6,187.0,209.37,220.545
2011-06-17,244.51,171.9,469.86,187.673,209.96,221.31
2011-06-20,245.28,171.63,459.8,186.336,210.07,218.02
2011-06-21,248.37,171.72,465.11,184.364,207.92,214.85
2011-06-22,250.93,172.28,464.54,185.255,208.36,214.05
2011-06-23,248.87,169.55,466.75,187.309,208.06,216.135
2011-06-24,254.45,173.31,476.63,193.473,212.39,228.61
2011-06-27,261.28,177.07,483.23,196.255,213.11,232.6
2011-06-28,260.58,175.02,484.61,196.964,214.74,234.11
2011-06-29,258.71,173.28,497.82,197.682,217.05,237.955
2011-06-30,257.91,174.67,503.11,199.027,217.85,240.465
2011-07-01,261.83,174.16,500.25,199.064,218.3,242.03
2011-07-04,266.84,176.76,506.44,199.955,225.2,243.61
2011-07-05,265.59,179.16,508.23,199.509,226.9,247.33
2011-07-06,262.03,178.58,509.06,195.536,225.35,244.385
2011-07-07,266.34,181.7,513.16,198.155,228.79,248.285
2011-07-08,261.19,179.15,511.83,192.764,230.63,247.845
2011-07-11,252.79,175.54,504.87,191.636,225.75,243.51
2011-07-12,253.28,174.39,495.95,190.3,223.84,240.015
2011-07-13,254.36,175.26,503.94,191.636,227.46,243.11
2011-07-14,255.85,177.14,505.95,194.373,229.58,246.71
2011-07-15,253.58,176.11,508.95,192.845,228.02,247.49
2011-07-18,252.5,175.98,515.05,190.473,230.08,247.675
2011-07-19,254.61,178.29,510.85,193.055,231.96,251.265
2011-07-20,252.53,179.45,503.1,190.064,232.03,247.14
2011-07-21,247.92,177.08,496.3,189.273,228.28,245.5
2011-07-22,259.38,180.62,501.55,194.191,233.94,249.84
2011-07-25,267.45,182.74,505.2,195.427,239.4,251.27
2011-07-26,263.91,179.77,498.15,189.009,233.13,244.605
2011-07-27,260.1,175.09,502.05,186.345,225.21,240.495
2011-07-28,260.3,173.71,487.3,184.991,220.07,235.66
2011-07-29,267.5,175.75,486.8,188.5,224.78,234.48
2011-08-01,270.6,175.78,488.0,190.064,223.36,234.51
2011-08-02,268.56,173.57,482.85,185.764,218.9,227.71
2011-08-03,260.23,174.73,482.05,182.173,218.77,227.87
2011-08-04,257.19,175.5,476.45,180.573,215.48,225.775
2011-08-05,248.41,172.45,473.05,175.727,215.11,223.485
2011-08-08,247.09,171.39,462.1,172.891,220.35,221.7
2011-08-09,241.04,169.79,464.45,170.936,222.81,222.22
2011-08-10,250.02,171.81,479.9,175.218,224.94,227.215
2011-08-11,242.17,167.28,479.95,171.373,222.27,224.635
2011-08-12,241.85,165.05,468.05,170.9,217.06,219.7
2011-08-16,242.49,160.22,456.45,170.109,213.65,219.695
2011-08-17,233.96,158.55,467.5,165.418,208.67,217.025
2011-08-18,221.66,151.62,462.4,157.055,202.31,207.84
2011-08-19,213.92,148.89,460.85,151.3,198.32,203.75
2011-08-22,210.22,146.53,453.05,154.727,196.02,206.195
2011-08-23,216.71,147.17,459.4,154.936,198.78,206.37
2011-08-24,209.94,145.16,456.0,153.127,194.93,198.975
2011-08-25,203.85,142.85,443.65,151.609,192.16,195.975
2011-08-26,200.06,138.25,438.95,149.136,181.84,188.785
2011-08-29,207.89,146.16,456.45,156.009,185.01,193.86
2011-08-30,214.55,147.26,471.95,158.773,185.91,197.38
2011-09-02,216.08,145.77,472.8,161.3,182.01,199.345
2011-09-05,222.89,147.67,470.25,160.582,185.96,200.655
2011-09-06,228.09,146.51,472.8,161.682,187.03,197.97
2011-09-07,228.69,153.26,488.1,163.155,190.71,202.775
2011-09-08,230.11,152.04,483.7,167.082,192.45,202.385
2011-09-09,220.66,152.31,473.25,163.055,193.32,195.27
2011-09-12,210.31,150.49,469.35,156.791,188.22,186.34
2011-09-13,209.97,148.5,467.7,154.982,190.37,183.285
2011-09-14,217.74,150.21,478.9,157.1,191.68,182.675
2011-09-15,223.14,154.24,484.65,159.309,194.2,189.805
2011-09-16,226.67,154.88,483.7,160.709,196.12,194.56
2011-09-19,220.93,151.83,484.75,156.273,195.43,191.695
2011-09-20,228.78,153.98,491.35,160.427,200.62,199.07
2011-09-21,231.32,158.6,494.5,163.855,199.95,200.96
2011-09-22,222.48,152.81,472.3,156.791,191.98,193.755
2011-09-23,217.37,155.17,456.4,153.409,194.03,195.025
2011-09-26,211.2,159.28,450.1,156.009,194.74,195.135
2011-09-27,217.6,162.21,457.45,161.1,198.18,199.73
2011-09-28,214.54,158.75,458.0,157.955,193.4,196.935
2011-09-29,213.95,158.95,470.6,161.945,194.1,195.235
2011-09-30,203.78,152.46,467.65,159.164,190.6,191.105
2011-10-03,197.7,149.65,456.05,152.564,186.89,186.16
2011-10-04,191.95,146.97,448.9,145.627,184.8,178.72
2011-10-05,190.4,145.72,438.7,141.682,181.79,171.84
2011-10-07,206.06,148.11,450.0,149.9,185.0,175.23
2011-10-10,209.77,148.31,454.7,153.209,186.28,175.605
2011-10-11,210.55,148.74,457.5,151.364,190.88,176.455
2011-10-12,218.67,151.31,467.15,156.309,197.17,187.205
2011-10-13,217.31,153.06,470.65,159.973,196.15,188.735
2011-10-14,220.67,154.12,473.9,161.891,194.5,188.52
2011-10-17,224.37,151.98,478.05,163.427,193.96,189.17
2011-10-18,219.51,149.22,478.15,159.364,193.08,186.655
2011-10-19,226.55,150.06,491.85,164.391,195.94,191.835
2011-10-20,226.12,149.82,489.55,159.645,196.7,193.505
2011-10-21,225.54,148.66,487.0,158.282,196.45,194.825
2011-10-24,233.71,146.52,484.35,157.9,194.04,190.875
2011-10-25,223.55,143.86,468.0,159.709,185.87,183.98
2011-10-28,230.1,147.91,482.65,169.7,192.48,190.98
2011-10-31,231.87,154.23,490.0,169.3,195.25,190.63
2011-11-01,227.19,159.67,482.3,162.727,202.53,190.14
2011-11-02,225.19,160.03,483.1,160.909,195.63,190.94
2011-11-03,223.17,164.39,481.85,159.645,197.56,193.475
2011-11-04,225.7,162.94,483.0,160.782,195.7,196.615
2011-11-08,228.07,163.75,484.25,160.236,195.65,199.73
2011-11-09,222.46,157.88,477.25,156.755,193.14,186.205
2011-11-11,211.4,155.17,464.05,149.273,190.83,179.835
2011-11-14,209.9,155.61,471.4,149.273,186.48,175.31
2011-11-15,201.68,152.96,472.25,143.609,183.62,172.965
2011-11-16,201.23,149.31,465.7,143.427,179.18,176.595
2011-11-17,197.11,148.3,459.35,141.491,174.53,175.745
2011-11-18,192.84,143.56,458.3,140.018,175.4,172.665
2011-11-21,189.4,140.59,444.65,133.018,173.48,167.22
2011-11-22,189.4,139.0,444.05,135.536,176.85,168.95
2011-11-23,187.42,138.75,426.1,132.127,176.68,165.52
2011-11-24,191.45,137.17,429.65,132.745,177.0,165.39
2011-11-25,193.45,145.41,430.9,130.582,176.08,169.06
2011-11-28,198.28,148.22,440.85,136.336,184.23,177.96
2011-11-29,195.16,142.92,435.2,133.445,178.32,176.12
2011-11-30,189.53,140.02,442.5,129.536,176.41,176.245
2011-12-01,194.52,142.24,453.5,138.573,180.19,182.415
2011-12-02,201.19,146.16,466.0,143.218,183.27,188.685
2011-12-05,206.43,147.91,462.35,141.736,185.5,191.105
2011-12-07,207.91,148.13,467.1,139.609,184.2,194.54
2011-12-08,200.68,146.18,453.75,135.327,186.68,186.79
2011-12-09,198.38,145.22,443.75,132.936,185.4,186.555
2011-12-12,194.08,142.63,432.05,128.564,178.58,177.275
2011-12-13,191.98,143.68,438.4,128.445,177.85,178.785
2011-12-14,191.83,143.65,434.35,128.073,177.1,178.515
2011-12-15,189.82,143.9,431.35,127.018,173.71,173.68
2011-12-16,180.81,140.85,415.3,122.909,165.73,167.91
2011-12-19,169.81,136.13,406.0,119.491,159.81,162.81
2011-12-20,164.06,128.32,414.2,118.8,155.62,157.85
2011-12-21,170.86,134.11,435.45,127.7,158.04,162.35
2011-12-22,174.73,136.29,442.85,132.391,164.47,167.11
2011-12-23,175.99,135.12,437.55,131.227,163.36,164.745
2011-12-26,174.4,135.72,443.7,132.655,162.53,166.565
2011-12-27,169.05,135.14,439.7,132.018,161.67,164.365
2011-12-28,166.52,131.8,439.8,126.791,154.87,161.02
2011-12-29,163.11,136.55,429.6,124.718,156.18,162.885
2011-12-30,161.62,133.07,426.85,124.482,156.16,161.905
2012-01-02,158.96,133.64,426.85,126.645,153.25,162.765
2012-01-03,167.51,140.05,439.15,131.964,160.42,170.565
2012-01-04,169.63,140.21,443.3,135.109,159.72,169.605
2012-01-05,174.13,138.92,443.65,136.018,165.36,169.245
2012-01-06,170.7,140.45,453.3,136.673,162.46,167.275
2012-01-07,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-09,171.64,139.17,455.7,135.964,164.94,163.725
2012-01-10,178.95,142.88,459.7,140.818,171.96,170.26
2012-01-11,186.73,144.08,462.65,141.845,176.09,172.695
2012-01-12,188.1,145.64,466.65,142.073,180.57,176.44
2012-01-13,187.94,145.4,469.6,143.536,178.97,177.61
2012-01-16,187.05,146.37,460.5,143.927,177.19,181.64
2012-01-17,192.45,151.72,468.4,142.827,183.52,184.4
2012-01-18,186.65,148.7,481.9,139.936,180.39,186.535
2012-01-19,191.01,148.59,486.8,144.945,182.35,188.43
2012-01-20,201.81,155.98,490.55,153.173,189.71,193.285
2012-01-23,199.39,155.59,484.0,155.773,192.22,194.05
2012-01-24,206.52,159.92,488.8,161.464,200.52,204.08
2012-01-25,212.73,157.76,490.2,160.009,200.19,205.8
2012-01-27,214.61,152.05,484.2,161.445,194.23,204.06
2012-01-30,204.69,148.11,479.05,154.945,191.05,198.525
2012-01-31,215.01,150.75,492.1,164.027,188.23,206.16
2012-02-01,217.62,151.1,497.15,161.8,191.16,207.765
2012-02-02,215.18,151.02,497.9,164.064,190.56,207.26
2012-02-03,219.87,152.44,506.25,166.6,192.56,210.315
2012-02-06,222.01,157.21,507.7,168.736,194.91,216.265
2012-02-07,222.72,156.76,509.3,170.5,196.56,215.31
2012-02-08,225.44,160.33,508.45,167.355,196.14,217.775
2012-02-09,226.9,161.16,522.55,170.873,200.11,218.4
2012-02-10,223.61,164.94,517.5,169.173,201.53,217.19
2012-02-13,223.27,164.14,521.95,169.936,198.95,212.925
2012-02-14,225.93,166.08,517.9,171.582,203.15,220.015
2012-02-15,244.2,170.55,533.05,178.391,210.06,225.065
2012-02-16,244.86,172.71,526.45,176.145,211.33,235.035
2012-02-17,255.64,172.7,528.3,178.473,215.3,241.705
2012-02-21,257.52,173.55,532.05,180.236,214.35,245.245
2012-02-22,243.21,163.54,531.45,174.127,205.36,225.5
2012-02-23,243.54,161.68,533.15,171.627,200.55,226.05
2012-02-24,236.69,159.1,524.65,169.391,193.04,220.56
2012-02-27,222.9,152.07,515.6,161.355,181.78,212.285
2012-02-28,234.11,162.06,530.5,165.6,190.26,223.125
2012-02-29,235.55,160.88,517.1,164.782,190.66,224.755
2012-03-01,230.58,164.56,514.0,160.636,189.73,221.875
2012-03-02,233.33,164.98,518.75,164.127,190.74,224.67
2012-03-03,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-05,230.0,163.6,510.95,158.245,188.21,217.605
2012-03-06,229.5,160.95,507.4,155.136,186.66,214.785
2012-03-07,232.97,158.04,515.65,156.391,186.46,214.155
2012-03-09,242.68,162.38,523.2,166.218,191.54,222.64
2012-03-12,245.0,165.67,518.95,168.9,194.21,231.08
2012-03-13,248.12,164.05,524.4,169.064,195.26,232.75
2012-03-14,254.81,169.17,528.2,173.436,205.31,235.48
2012-03-15,248.48,168.21,510.8,169.127,199.34,229.93
2012-03-16,243.24,161.8,507.85,166.855,192.69,222.79
2012-03-19,239.79,158.26,498.85,165.073,185.49,215.755
2012-03-20,237.27,158.46,505.4,165.2,191.62,218.735
2012-03-21,245.75,163.14,515.65,169.827,195.0,223.285
2012-03-22,235.3,157.14,504.25,163.573,189.05,216.06
2012-03-23,235.87,160.63,513.95,165.555,190.29,216.675
2012-03-26,225.03,157.9,511.65,158.636,182.27,211.745
2012-03-27,228.3,158.68,518.85,159.618,185.06,212.915
2012-03-28,223.12,157.04,513.45,156.245,182.46,207.925
2012-03-29,224.41,153.87,510.1,155.591,181.91,206.135
2012-03-30,229.24,159.23,519.85,161.855,185.0,209.635
2012-04-02,230.96,158.99,528.35,161.9,185.8,213.04
2012-04-03,235.16,160.85,530.2,165.127,186.24,217.255
2012-04-04,233.33,160.25,526.55,161.864,185.86,216.255
2012-04-09,229.19,158.72,521.75,157.645,182.25,210.045
2012-04-10,230.71,156.65,524.85,157.055,181.38,215.12
2012-04-11,231.48,157.0,526.45,157.218,179.99,215.855
2012-04-12,239.3,159.94,530.4,159.882,182.51,222.755
2012-04-13,232.43,157.42,529.35,157.273,180.5,221.23
2012-04-16,239.37,158.07,529.75,158.836,184.75,226.51
2012-04-17,242.33,157.95,530.25,160.991,185.78,230.43
2012-04-18,239.26,157.51,537.65,160.227,184.84,229.175
2012-04-19,239.11,155.1,554.05,159.609,184.34,226.905
2012-04-20,235.43,151.99,551.1,156.555,181.24,226.045
2012-04-23,226.89,148.91,545.35,153.436,177.66,219.32
2012-04-24,222.78,151.72,541.85,154.145,176.61,219.07
2012-04-25,218.95,153.11,546.65,152.436,175.0,217.175
2012-04-26,217.33,153.24,540.5,152.991,169.06,216.235
2012-04-27,220.8,152.05,541.15,156.518,166.8,212.55
2012-04-30,221.39,153.98,542.5,160.427,170.03,213.81
2012-05-02,220.65,151.64,549.9,160.373,173.39,214.06
2012-05-03,211.66,146.29,554.05,155.918,168.76,208.41
2012-05-04,201.95,137.39,537.5,151.518,160.84,199.625
2012-05-07,204.51,135.98,532.25,154.227,159.08,202.82
2012-05-08,196.69,131.79,515.35,150.936,156.79,195.535
2012-05-09,192.23,128.29,512.65,149.445,153.49,188.31
2012-05-10,196.25,128.36,517.5,148.027,150.64,184.315
2012-05-11,200.04,129.76,510.55,147.855,148.97,185.36
2012-05-14,199.53,124.94,500.55,145.582,144.77,183.975
2012-05-15,198.72,126.56,499.1,148.518,146.24,186.04
